"gene","TE_name","pair","minuslog10Pval"
"ZNF479","LTR8","LTR8:ZNF479",5.15847843727
"ZNF44","LTR8A","LTR8A:ZNF44",76.3835396695
"ZNF480","LTR8A","LTR8A:ZNF480",319.942227513
"ZNF823","LTR8A","LTR8A:ZNF823",187.228411468
"ZFP69","LTR8A","LTR8A:ZFP69",2.50564782958
"ZNF304","LTR8A","LTR8A:ZNF304",3.43722618451
"ZNF799","LTR8B","LTR8B:ZNF799",130.786035368
"ZNF44","LTR8B","LTR8B:ZNF44",228.427444491
"ZNF442","LTR8B","LTR8B:ZNF442",90.9161452558
"ZNF480","LTR8B","LTR8B:ZNF480",319.942227513
"ZNF823","LTR8B","LTR8B:ZNF823",306.497272719
"ZNF736","LTR8B","LTR8B:ZNF736",18.8071519433
"ZNF441","LTR8B","LTR8B:ZNF441",2.28745979758
"ZFP69","LTR8B","LTR8B:ZFP69",4.56074517233
"ZNF534","LTR8B","LTR8B:ZNF534",1.80165172523
"ZNF431","LTR8B","LTR8B:ZNF431",2.35705448875
"ZIM3","LTR8B","LTR8B:ZIM3",2.0542834497
"ZNF823","LTR33","LTR33:ZNF823",7.23350558634
"ZNF684","LTR33","LTR33:ZNF684",1.56989661047
"ZNF790","LTR33","LTR33:ZNF790",41.5862786379
"ZNF169","MER54A","MER54A:ZNF169",1.63959135871
"ZNF337","MER54A","MER54A:ZNF337",1.73064612721
"ZNF101","MER54A","MER54A:ZNF101",1.46551837743
"ZNF320","MER54A","MER54A:ZNF320",3.90933639887
"ZNF266","MER54A","MER54A:ZNF266",75.6389207955
"ZNF534","MER74A","MER74A:ZNF534",2.18238773839
"ZNF266","MER74A","MER74A:ZNF266",130.168692125
"ZNF283","MER74A","MER74A:ZNF283",1.45552579777
"ZNF100","MER74B","MER74B:ZNF100",4.00720419029
"ZNF808","MER74B","MER74B:ZNF808",1.89440426274
"ZNF266","MER74B","MER74B:ZNF266",33.8108924261
"ZNF730","MLT1A0","MLT1A0:ZNF730",3.37247164808
"ZFP69B","MLT1A0","MLT1A0:ZFP69B",1.45838279292
"ZNF778","MLT1A0","MLT1A0:ZNF778",17.6752413196
"ZNF564","MLT1A0","MLT1A0:ZNF564",206.319895118
"ZNF264","MLT1A0","MLT1A0:ZNF264",101.819041047
"ZNF266","MLT1A0","MLT1A0:ZNF266",56.7209460268
"ZNF12","MLT1A0","MLT1A0:ZNF12",6.5371361685
"ZNF169","MLT1A","MLT1A:ZNF169",1.90648115631
"ZNF506","MLT1A","MLT1A:ZNF506",1.31628436054
"ZNF891","MLT1A","MLT1A:ZNF891",1.35445383888
"ZNF778","MLT1A","MLT1A:ZNF778",1.86670084063
"ZNF564","MLT1A","MLT1A:ZNF564",30.1747277336
"ZNF264","MLT1A","MLT1A:ZNF264",35.9856332422
"ZNF12","MLT1A","MLT1A:ZNF12",3.1003080691
"ZNF766","MSTD","MSTD:ZNF766",4.32850677501
"ZNF354C","MSTD","MSTD:ZNF354C",7.02580840543
"ZNF778","MSTD","MSTD:ZNF778",319.942227513
"ZNF564","MSTD","MSTD:ZNF564",319.942227513
"ZNF425","MLT1A1","MLT1A1:ZNF425",41.3354799043
"ZNF778","MLT1A1","MLT1A1:ZNF778",49.9659647067
"ZNF564","MLT1A1","MLT1A1:ZNF564",95.4672565684
"ZNF266","MLT1A1","MLT1A1:ZNF266",3.08819210453
"ZNF707","MSTC","MSTC:ZNF707",1.80145387205
"ZNF793","MSTC","MSTC:ZNF793",87.0655455673
"ZNF778","MSTC","MSTC:ZNF778",186.542117532
"ZNF564","MSTC","MSTC:ZNF564",34.306311188
"ZIM3","MSTC","MSTC:ZIM3",2.01267326473
"ZNF75D","LTR16B","LTR16B:ZNF75D",2.08328048388
"ZNF132","LTR16B","LTR16B:ZNF132",28.6168690581
"ZNF708","LTR16B1","LTR16B1:ZNF708",2.1591038182
"ZNF684","LTR16B1","LTR16B1:ZNF684",2.37625874549
"ZNF132","LTR16B1","LTR16B1:ZNF132",113.26209497
"ZNF823","LTR16B2","LTR16B2:ZNF823",1.43511727066
"ZNF132","LTR16B2","LTR16B2:ZNF132",25.9284839533
"ZNF273","MLT2B4","MLT2B4:ZNF273",2.26533530349
"ZNF17","MLT2B4","MLT2B4:ZNF17",319.942227513
"ZNF793","MLT2B4","MLT2B4:ZNF793",2.07146466217
"ZNF17","MLT2B1","MLT2B1:ZNF17",51.5868986104
"ZNF93","L1P3","L1P3:ZNF93",8.28800381316
"ZNF382","L1P3","L1P3:ZNF382",9.50512456268
"ZNF84","L1P3","L1P3:ZNF84",23.7804717451
"ZNF141","L1P3","L1P3:ZNF141",16.512148763
"ZNF248","L1P3","L1P3:ZNF248",30.430409689
"ZNF17","L1P3","L1P3:ZNF17",119.340061147
"ZNF10","L1P3","L1P3:ZNF10",1.40972658153
"ZNF479","L1P3","L1P3:ZNF479",1.95281376055
"ZNF485","HERVP71A-int","HERVP71A-int:ZNF485",7.74286948416
"ZNF766","HERVP71A-int","HERVP71A-int:ZNF766",3.34971766824
"ZNF680","HERVP71A-int","HERVP71A-int:ZNF680",2.94552069174
"ZNF506","HERVP71A-int","HERVP71A-int:ZNF506",4.54862978282
"ZNF154","HERVP71A-int","HERVP71A-int:ZNF154",42.5859993001
"ZNF101","HERVP71A-int","HERVP71A-int:ZNF101",2.9839079842
"ZNF558","L1MB4","L1MB4:ZNF558",2.58437625604
"ZNF248","L1MB4","L1MB4:ZNF248",6.6335180466
"ZNF317","L1MB4","L1MB4:ZNF317",6.01474270009
"ZNF10","L1MB4","L1MB4:ZNF10",9.08289765499
"ZNF154","L1MB4","L1MB4:ZNF154",29.2190733667
"ZNF136","L1MB4","L1MB4:ZNF136",3.41972012877
"ZNF225","L1MB4","L1MB4:ZNF225",1.50996815519
"ZNF81","L1MB4","L1MB4:ZNF81",1.51500481292
"ZNF429","L1MB4","L1MB4:ZNF429",2.27784940273
"ZNF382","L1M4a2","L1M4a2:ZNF382",2.00701973801
"ZNF793","L1M4a2","L1M4a2:ZNF793",4.11965458788
"ZNF182","L1M4a2","L1M4a2:ZNF182",1.59530751495
"ZNF26","L1M4a2","L1M4a2:ZNF26",2.88958987691
"ZNF354A","L1M4a2","L1M4a2:ZNF354A",2.64168295719
"ZNF567","L1M4a2","L1M4a2:ZNF567",5.34602150869
"ZNF317","L1M4a2","L1M4a2:ZNF317",25.7023210243
"ZNF133","L1M4a2","L1M4a2:ZNF133",3.3485287909
"ZNF585A","L1M4a2","L1M4a2:ZNF585A",1.82771286021
"ZNF45","L1M4a2","L1M4a2:ZNF45",1.66407291449
"ZNF136","L1M4a2","L1M4a2:ZNF136",38.7898278535
"ZNF879","L1M4a2","L1M4a2:ZNF879",3.29377987019
"ZNF782","L1M4a2","L1M4a2:ZNF782",12.8517349524
"ZIM3","L1M4a2","L1M4a2:ZIM3",1.9809070083
"ZNF671","L1M4b","L1M4b:ZNF671",15.2902999681
"ZNF793","L1M4b","L1M4b:ZNF793",8.46339804221
"ZNF182","L1M4b","L1M4b:ZNF182",1.35407517614
"ZNF26","L1M4b","L1M4b:ZNF26",1.5821365573
"ZNF317","L1M4b","L1M4b:ZNF317",86.6836952034
"ZNF133","L1M4b","L1M4b:ZNF133",10.0984614357
"ZNF570","L1M4b","L1M4b:ZNF570",2.56393201227
"ZNF136","L1M4b","L1M4b:ZNF136",110.863136447
"ZNF879","L1M4b","L1M4b:ZNF879",7.54595946489
"ZNF782","L1M4b","L1M4b:ZNF782",26.1027233452
"ZNF440","L1M4b","L1M4b:ZNF440",9.21876315036
"ZIM3","L1M4b","L1M4b:ZIM3",1.50804764762
"ZNF248","L1MA6","L1MA6:ZNF248",5.49975187372
"ZNF136","L1MA6","L1MA6:ZNF136",29.8545864463
"ZNF211","L1MA6","L1MA6:ZNF211",1.48068179101
"ZNF248","L1MA9","L1MA9:ZNF248",3.81793649951
"ZNF136","L1MA9","L1MA9:ZNF136",33.3152259537
"ZNF81","L1MA9","L1MA9:ZNF81",1.95449500914
"ZNF320","L1MA9","L1MA9:ZNF320",1.48269865411
"ZNF382","L1MA5","L1MA5:ZNF382",4.92849281627
"ZNF248","L1MA5","L1MA5:ZNF248",7.24257545063
"ZNF317","L1MA5","L1MA5:ZNF317",2.13696642454
"ZNF585A","L1MA5","L1MA5:ZNF585A",1.59390738857
"ZNF136","L1MA5","L1MA5:ZNF136",46.5816400264
"ZNF879","L1MA5","L1MA5:ZNF879",3.16646213177
"ZNF337","L1MA5","L1MA5:ZNF337",5.56002538678
"ZIM3","L1MA5","L1MA5:ZIM3",1.92245787012
"ZNF382","L1M2","L1M2:ZNF382",20.2701615045
"ZNF248","L1M2","L1M2:ZNF248",32.1270731515
"ZNF135","L1M2","L1M2:ZNF135",1.53648099005
"ZNF317","L1M2","L1M2:ZNF317",2.32492692375
"ZNF570","L1M2","L1M2:ZNF570",1.6293795107
"ZNF136","L1M2","L1M2:ZNF136",240.442128854
"ZNF879","L1M2","L1M2:ZNF879",10.5770640665
"ZNF225","L1M2","L1M2:ZNF225",2.30063711577
"ZNF337","L1M2","L1M2:ZNF337",41.3930142014
"ZIM3","L1M2","L1M2:ZIM3",2.95786301745
"ZNF382","L1MA4A","L1MA4A:ZNF382",16.2210384971
"ZNF248","L1MA4A","L1MA4A:ZNF248",21.5457388804
"ZNF570","L1MA4A","L1MA4A:ZNF570",1.76514652058
"ZNF136","L1MA4A","L1MA4A:ZNF136",81.9666725361
"ZNF337","L1MA4A","L1MA4A:ZNF337",7.0733144215
"ZNF81","L1MA4A","L1MA4A:ZNF81",1.97809923829
"ZNF429","L1MA4A","L1MA4A:ZNF429",1.3040255725
"ZIM3","L1MA4A","L1MA4A:ZIM3",2.80201600449
"ZNF382","L1MA4","L1MA4:ZNF382",4.40744723876
"ZNF248","L1MA4","L1MA4:ZNF248",16.8163843011
"ZNF354A","L1MA4","L1MA4:ZNF354A",1.63711202876
"ZNF585A","L1MA4","L1MA4:ZNF585A",2.82799623826
"ZNF570","L1MA4","L1MA4:ZNF570",1.4583515581
"ZNF136","L1MA4","L1MA4:ZNF136",104.079106828
"ZNF879","L1MA4","L1MA4:ZNF879",2.66104780072
"ZNF225","L1MA4","L1MA4:ZNF225",20.2902476374
"ZIM3","L1MA4","L1MA4:ZIM3",2.29034824995
"ZNF136","L1M3b","L1M3b:ZNF136",20.9033727564
"ZNF793","L1M3c","L1M3c:ZNF793",2.68597974395
"ZNF136","L1M3c","L1M3c:ZNF136",20.6870612011
"ZNF879","L1M3c","L1M3c:ZNF879",1.64605709397
"ZNF225","L1M3c","L1M3c:ZNF225",1.40021612138
"ZIM3","L1M3c","L1M3c:ZIM3",1.55690164298
"ZNF382","L1M2a","L1M2a:ZNF382",3.01589595617
"ZNF248","L1M2a","L1M2a:ZNF248",1.64150645013
"ZNF197","L1M2a","L1M2a:ZNF197",2.38584456957
"ZNF154","L1M2a","L1M2a:ZNF154",1.35894728147
"ZNF136","L1M2a","L1M2a:ZNF136",35.5281048839
"ZNF337","L1M2a","L1M2a:ZNF337",6.52507352526
"ZIM3","L1M2a","L1M2a:ZIM3",5.31200642158
"ZNF141","L1M2c","L1M2c:ZNF141",1.50902418942
"ZNF793","L1M2c","L1M2c:ZNF793",8.96837909142
"ZNF570","L1M2c","L1M2c:ZNF570",1.40298795165
"ZNF136","L1M2c","L1M2c:ZNF136",23.2467184941
"ZNF337","L1M2c","L1M2c:ZNF337",4.09208767411
"ZIM3","L1M2c","L1M2c:ZIM3",1.81404352908
"ZNF382","L1M1","L1M1:ZNF382",21.2118166139
"ZNF425","L1M1","L1M1:ZNF425",41.8998232805
"ZNF248","L1M1","L1M1:ZNF248",22.2519305353
"ZNF793","L1M1","L1M1:ZNF793",14.7202036495
"ZNF33A","L1M1","L1M1:ZNF33A",7.24279731066
"ZNF354A","L1M1","L1M1:ZNF354A",1.72807944085
"ZNF317","L1M1","L1M1:ZNF317",4.6676475868
"ZNF570","L1M1","L1M1:ZNF570",1.83396574269
"ZNF136","L1M1","L1M1:ZNF136",114.723023025
"ZNF879","L1M1","L1M1:ZNF879",13.0315716135
"ZNF225","L1M1","L1M1:ZNF225",1.81419189733
"ZIM3","L1M1","L1M1:ZIM3",6.520806576
"ZNF558","L1M4c","L1M4c:ZNF558",6.67294797708
"ZNF382","L1M4c","L1M4c:ZNF382",1.66223056891
"ZNF793","L1M4c","L1M4c:ZNF793",6.96756687532
"ZNF182","L1M4c","L1M4c:ZNF182",3.41477418038
"ZNF354A","L1M4c","L1M4c:ZNF354A",7.02222975123
"ZNF317","L1M4c","L1M4c:ZNF317",7.36053438276
"ZNF133","L1M4c","L1M4c:ZNF133",1.52393513453
"ZNF585A","L1M4c","L1M4c:ZNF585A",3.54228716586
"ZNF570","L1M4c","L1M4c:ZNF570",1.62337939319
"ZNF154","L1M4c","L1M4c:ZNF154",73.1787535296
"ZNF136","L1M4c","L1M4c:ZNF136",172.628934654
"ZNF879","L1M4c","L1M4c:ZNF879",2.97815165049
"ZNF337","L1M4c","L1M4c:ZNF337",14.3596632703
"ZNF77","L1M4c","L1M4c:ZNF77",3.89051071369
"ZNF558","L1MDa","L1MDa:ZNF558",2.83094786736
"ZNF766","L1MDa","L1MDa:ZNF766",2.32233008034
"ZNF382","L1MDa","L1MDa:ZNF382",6.46970450265
"ZNF248","L1MDa","L1MDa:ZNF248",3.16119286155
"ZNF182","L1MDa","L1MDa:ZNF182",1.97278517195
"ZNF354A","L1MDa","L1MDa:ZNF354A",33.0214377892
"ZNF317","L1MDa","L1MDa:ZNF317",32.5045753296
"ZNF133","L1MDa","L1MDa:ZNF133",1.57967799315
"ZNF585A","L1MDa","L1MDa:ZNF585A",4.27705441582
"ZNF570","L1MDa","L1MDa:ZNF570",1.96985584342
"ZNF136","L1MDa","L1MDa:ZNF136",102.99672759
"ZNF879","L1MDa","L1MDa:ZNF879",3.16671040149
"ZIM3","L1MDa","L1MDa:ZIM3",15.6699428867
"ZNF382","L1MA8","L1MA8:ZNF382",1.85105297848
"ZNF248","L1MA8","L1MA8:ZNF248",13.5245572115
"ZNF136","L1MA8","L1MA8:ZNF136",21.0894000951
"ZNF136","L1M3f","L1M3f:ZNF136",81.2847569344
"ZNF225","L1M3f","L1M3f:ZNF225",63.7714147467
"ZNF75D","L1M3f","L1M3f:ZNF75D",1.84117808961
"ZNF222","L1M3f","L1M3f:ZNF222",2.14869731375
"ZIM3","L1M3f","L1M3f:ZIM3",9.79017472772
"ZNF382","L1PBa","L1PBa:ZNF382",1.95443404736
"ZNF248","L1PBa","L1PBa:ZNF248",5.53649086018
"ZNF793","L1PBa","L1PBa:ZNF793",11.414809095
"ZNF354A","L1PBa","L1PBa:ZNF354A",1.71446129509
"ZNF317","L1PBa","L1PBa:ZNF317",7.7259587579
"ZNF133","L1PBa","L1PBa:ZNF133",2.36489681191
"ZNF136","L1PBa","L1PBa:ZNF136",81.9046791204
"ZNF879","L1PBa","L1PBa:ZNF879",15.3107858349
"ZNF337","L1PBa","L1PBa:ZNF337",1.8763822336
"ZNF528","L1PBa","L1PBa:ZNF528",208.740241262
"ZNF429","L1PBa","L1PBa:ZNF429",28.3544420936
"ZNF26","L1MEg2","L1MEg2:ZNF26",4.43941773925
"ZNF567","L1MEg2","L1MEg2:ZNF567",25.7178247915
"ZNF133","L1MEg2","L1MEg2:ZNF133",2.0121892187
"ZNF567","LTR16A2","LTR16A2:ZNF567",20.277676559
"ZNF558","L1MCc","L1MCc:ZNF558",2.35824125262
"ZNF382","L1MCc","L1MCc:ZNF382",1.57169434254
"ZNF793","L1MCc","L1MCc:ZNF793",2.78953125795
"ZNF197","L1MCc","L1MCc:ZNF197",1.30337785321
"ZNF26","L1MCc","L1MCc:ZNF26",42.3108573962
"ZNF567","L1MCc","L1MCc:ZNF567",92.518845138
"ZNF317","L1MCc","L1MCc:ZNF317",9.00282134271
"ZNF133","L1MCc","L1MCc:ZNF133",11.3300019399
"ZNF136","L1MCc","L1MCc:ZNF136",4.05267535261
"ZIK1","L1MCc","L1MCc:ZIK1",1.66587462186
"ZNF805","L1MCc","L1MCc:ZNF805",2.20099598783
"ZIM3","L1MCc","L1MCc:ZIM3",9.06493780839
"ZNF382","L1M4a1","L1M4a1:ZNF382",1.67231574864
"ZNF793","L1M4a1","L1M4a1:ZNF793",5.10180928894
"ZNF182","L1M4a1","L1M4a1:ZNF182",1.82781578259
"ZNF26","L1M4a1","L1M4a1:ZNF26",32.7953028992
"ZNF354A","L1M4a1","L1M4a1:ZNF354A",4.55496547432
"ZNF567","L1M4a1","L1M4a1:ZNF567",42.6235598426
"ZNF317","L1M4a1","L1M4a1:ZNF317",21.3637073257
"ZNF133","L1M4a1","L1M4a1:ZNF133",25.4417672482
"ZNF45","L1M4a1","L1M4a1:ZNF45",12.2190651368
"ZNF136","L1M4a1","L1M4a1:ZNF136",35.1198214461
"ZNF782","L1M4a1","L1M4a1:ZNF782",4.31543820475
"ZNF558","L1MEf","L1MEf:ZNF558",8.17608061577
"ZNF382","L1MEf","L1MEf:ZNF382",9.27119422091
"ZNF793","L1MEf","L1MEf:ZNF793",13.7792050707
"ZNF182","L1MEf","L1MEf:ZNF182",5.22126998873
"ZNF26","L1MEf","L1MEf:ZNF26",69.259426511
"ZNF354A","L1MEf","L1MEf:ZNF354A",33.3286811378
"ZNF567","L1MEf","L1MEf:ZNF567",106.312508091
"ZNF317","L1MEf","L1MEf:ZNF317",114.361357035
"ZNF133","L1MEf","L1MEf:ZNF133",65.3673224844
"ZNF585A","L1MEf","L1MEf:ZNF585A",4.51155108388
"ZNF45","L1MEf","L1MEf:ZNF45",15.8525733122
"ZNF136","L1MEf","L1MEf:ZNF136",155.122643036
"ZNF782","L1MEf","L1MEf:ZNF782",1.41824435267
"ZIM3","L1MEf","L1MEf:ZIM3",5.77760528158
"ZNF558","L1MEg","L1MEg:ZNF558",25.0494653332
"ZNF382","L1MEg","L1MEg:ZNF382",2.1731686287
"ZNF793","L1MEg","L1MEg:ZNF793",19.3819978143
"ZNF182","L1MEg","L1MEg:ZNF182",5.68728572702
"ZNF33A","L1MEg","L1MEg:ZNF33A",2.69307925348
"ZNF197","L1MEg","L1MEg:ZNF197",5.64113096443
"ZNF26","L1MEg","L1MEg:ZNF26",77.4835978266
"ZNF354A","L1MEg","L1MEg:ZNF354A",2.19928177146
"ZNF567","L1MEg","L1MEg:ZNF567",157.427658953
"ZNF317","L1MEg","L1MEg:ZNF317",155.502009676
"ZNF133","L1MEg","L1MEg:ZNF133",62.8891306813
"ZNF585A","L1MEg","L1MEg:ZNF585A",24.5647015682
"ZNF136","L1MEg","L1MEg:ZNF136",60.5559949584
"ZNF879","L1MEg","L1MEg:ZNF879",1.55224727132
"ZIM3","L1MEg","L1MEg:ZIM3",5.32250378812
"ZNF614","L1MEc","L1MEc:ZNF614",9.43183956457
"ZNF382","L1MEc","L1MEc:ZNF382",18.8940188562
"ZNF793","L1MEc","L1MEc:ZNF793",58.2541902801
"ZNF182","L1MEc","L1MEc:ZNF182",2.85418632174
"ZNF33A","L1MEc","L1MEc:ZNF33A",1.59241530009
"ZNF26","L1MEc","L1MEc:ZNF26",280.861357679
"ZNF354A","L1MEc","L1MEc:ZNF354A",71.5315206586
"ZNF567","L1MEc","L1MEc:ZNF567",113.313060499
"ZNF317","L1MEc","L1MEc:ZNF317",177.961257261
"ZNF133","L1MEc","L1MEc:ZNF133",87.3176846681
"ZNF585A","L1MEc","L1MEc:ZNF585A",11.8368485404
"ZNF45","L1MEc","L1MEc:ZNF45",4.21967305942
"ZNF570","L1MEc","L1MEc:ZNF570",1.63324876191
"ZNF136","L1MEc","L1MEc:ZNF136",116.345920407
"ZFP69","L1MEc","L1MEc:ZFP69",3.82738875898
"ZNF211","L1MEc","L1MEc:ZNF211",1.81068967606
"ZIM3","L1MEc","L1MEc:ZIM3",16.7273510607
"ZNF614","L1MCa","L1MCa:ZNF614",6.60730388639
"ZNF558","L1MCa","L1MCa:ZNF558",3.80722057018
"ZNF382","L1MCa","L1MCa:ZNF382",17.4633546586
"ZNF248","L1MCa","L1MCa:ZNF248",1.8480615338
"ZNF793","L1MCa","L1MCa:ZNF793",4.70658218
"ZNF197","L1MCa","L1MCa:ZNF197",5.1271482727
"ZNF26","L1MCa","L1MCa:ZNF26",3.62837028834
"ZNF567","L1MCa","L1MCa:ZNF567",15.4191985341
"ZNF317","L1MCa","L1MCa:ZNF317",9.9542036815
"ZNF133","L1MCa","L1MCa:ZNF133",23.2639777173
"ZNF585A","L1MCa","L1MCa:ZNF585A",19.211003523
"ZNF136","L1MCa","L1MCa:ZNF136",30.1131564494
"ZFP69","L1MCa","L1MCa:ZFP69",1.53073337365
"ZNF211","L1MCa","L1MCa:ZNF211",6.43287096931
"ZNF555","L1MCa","L1MCa:ZNF555",1.57327960513
"ZIM3","L1MCa","L1MCa:ZIM3",8.4548688323
"ZNF26","L1MEb","L1MEb:ZNF26",28.7008920101
"ZNF567","L1MEb","L1MEb:ZNF567",16.6537456666
"ZNF133","L1MEb","L1MEb:ZNF133",6.75375099732
"ZNF45","L1MEb","L1MEb:ZNF45",39.9863331977
"ZNF782","L1MEb","L1MEb:ZNF782",1.43191538258
"ZNF790","L1MEb","L1MEb:ZNF790",1.64319014411
"ZNF79","L1MEb","L1MEb:ZNF79",1.56954619483
"ZIM3","L1MEb","L1MEb:ZIM3",2.04287626924
"ZNF766","L1P4","L1P4:ZNF766",2.6012749852
"ZNF382","L1P4","L1P4:ZNF382",12.8076681044
"ZNF84","L1P4","L1P4:ZNF84",33.6134630914
"ZNF248","L1P4","L1P4:ZNF248",4.0218949517
"ZNF133","L1P4","L1P4:ZNF133",1.50687552469
"ZIK1","L1P4","L1P4:ZIK1",1.53532000057
"ZNF300","L1P4","L1P4:ZNF300",1.48323861431
"ZNF382","L1PA8A","L1PA8A:ZNF382",21.2547941054
"ZNF84","L1PA8A","L1PA8A:ZNF84",57.4317684465
"ZNF248","L1PA8A","L1PA8A:ZNF248",10.4435008778
"ZNF708","L1PA8A","L1PA8A:ZNF708",1.51621201299
"ZNF85","L1PA8A","L1PA8A:ZNF85",1.36394744748
"ZNF317","L1PA8A","L1PA8A:ZNF317",1.32601637102
"ZNF136","L1PA8A","L1PA8A:ZNF136",2.25734655344
"ZNF211","L1PA8A","L1PA8A:ZNF211",2.62296985882
"ZIM3","L1PA8A","L1PA8A:ZIM3",3.24136682566
"ZNF558","L1PA11","L1PA11:ZNF558",1.97982774471
"ZNF382","L1PA11","L1PA11:ZNF382",3.09196606751
"ZNF84","L1PA11","L1PA11:ZNF84",85.8749479935
"ZNF248","L1PA11","L1PA11:ZNF248",21.3156351362
"ZNF10","L1PA11","L1PA11:ZNF10",1.42507674359
"ZNF136","L1PA11","L1PA11:ZNF136",2.36510595141
"ZNF337","L1PA11","L1PA11:ZNF337",2.62722104129
"ZNF382","L1PA10","L1PA10:ZNF382",24.5932516881
"ZNF84","L1PA10","L1PA10:ZNF84",136.694340116
"ZNF248","L1PA10","L1PA10:ZNF248",19.8616726256
"ZNF317","L1PA10","L1PA10:ZNF317",1.57880648346
"ZNF10","L1PA10","L1PA10:ZNF10",7.79794855674
"ZNF136","L1PA10","L1PA10:ZNF136",4.20866194817
"ZNF337","L1PA10","L1PA10:ZNF337",8.60566833316
"ZIM3","L1PA10","L1PA10:ZIM3",4.25946094313
"ZNF382","L1PA16","L1PA16:ZNF382",21.8774336636
"ZNF84","L1PA16","L1PA16:ZNF84",285.883209938
"ZNF133","L1PA16","L1PA16:ZNF133",3.4407297855
"ZNF222","L1PA16","L1PA16:ZNF222",5.97278828817
"ZNF337","L1PA16","L1PA16:ZNF337",18.2506668828
"ZNF429","L1PA16","L1PA16:ZNF429",70.3605626338
"ZNF485","L1PA13","L1PA13:ZNF485",16.2607874483
"ZNF382","L1PA13","L1PA13:ZNF382",4.3327609664
"ZNF84","L1PA13","L1PA13:ZNF84",100.096448781
"ZNF248","L1PA13","L1PA13:ZNF248",20.7916643735
"ZNF10","L1PA13","L1PA13:ZNF10",3.0491839054
"ZNF136","L1PA13","L1PA13:ZNF136",2.27383095033
"ZNF433","L1PA13","L1PA13:ZNF433",34.127484097
"ZNF485","L1PA14","L1PA14:ZNF485",1.78772257227
"ZNF558","L1PA14","L1PA14:ZNF558",2.12822279686
"ZNF382","L1PA14","L1PA14:ZNF382",9.71034343937
"ZNF84","L1PA14","L1PA14:ZNF84",67.4461950475
"ZNF248","L1PA14","L1PA14:ZNF248",33.5256799678
"ZNF10","L1PA14","L1PA14:ZNF10",6.91332708827
"ZNF136","L1PA14","L1PA14:ZNF136",9.34468392403
"ZNF337","L1PA14","L1PA14:ZNF337",1.61370811077
"ZNF433","L1PA14","L1PA14:ZNF433",24.6628956015
"ZNF440","L1PA14","L1PA14:ZNF440",15.1165836067
"ZNF485","L1PA15","L1PA15:ZNF485",3.96639028903
"ZNF382","L1PA15","L1PA15:ZNF382",66.5963316911
"ZNF84","L1PA15","L1PA15:ZNF84",126.154265113
"ZNF248","L1PA15","L1PA15:ZNF248",29.4187225609
"ZNF10","L1PA15","L1PA15:ZNF10",1.95408268993
"ZNF136","L1PA15","L1PA15:ZNF136",7.04045717429
"ZNF429","L1PA15","L1PA15:ZNF429",6.9981216945
"ZNF433","L1PA15","L1PA15:ZNF433",62.7866906219
"ZNF485","L1PREC2","L1PREC2:ZNF485",2.02073308838
"ZNF558","L1PREC2","L1PREC2:ZNF558",1.38249143915
"ZNF382","L1PREC2","L1PREC2:ZNF382",15.4265341421
"ZNF84","L1PREC2","L1PREC2:ZNF84",96.6964383746
"ZNF248","L1PREC2","L1PREC2:ZNF248",48.5274858184
"ZNF793","L1PREC2","L1PREC2:ZNF793",1.69785420143
"ZNF10","L1PREC2","L1PREC2:ZNF10",10.3183343931
"ZNF433","L1PREC2","L1PREC2:ZNF433",100.3868149
"ZNF93","L1PA7","L1PA7:ZNF93",14.2698774165
"ZNF382","L1PA7","L1PA7:ZNF382",10.1663085755
"ZNF425","L1PA7","L1PA7:ZNF425",21.8545217333
"ZNF84","L1PA7","L1PA7:ZNF84",319.942227513
"ZNF141","L1PA7","L1PA7:ZNF141",52.0217500435
"ZNF248","L1PA7","L1PA7:ZNF248",306.795432945
"ZNF354C","L1PA7","L1PA7:ZNF354C",25.2960207303
"ZNF17","L1PA7","L1PA7:ZNF17",319.942227513
"ZNF85","L1PA7","L1PA7:ZNF85",16.9142344414
"ZNF626","L1PA7","L1PA7:ZNF626",19.4116005428
"ZNF317","L1PA7","L1PA7:ZNF317",2.08874926241
"ZNF10","L1PA7","L1PA7:ZNF10",3.54482209583
"ZNF136","L1PA7","L1PA7:ZNF136",13.6136167747
"ZNF93","L1PA8","L1PA8:ZNF93",2.36155092867
"ZNF382","L1PA8","L1PA8:ZNF382",4.20940173385
"ZNF425","L1PA8","L1PA8:ZNF425",1.34757202805
"ZNF84","L1PA8","L1PA8:ZNF84",75.6992135592
"ZNF141","L1PA8","L1PA8:ZNF141",1.45599408594
"ZNF248","L1PA8","L1PA8:ZNF248",40.6587955055
"ZNF354C","L1PA8","L1PA8:ZNF354C",3.07866187611
"ZNF17","L1PA8","L1PA8:ZNF17",25.3955780452
"ZNF10","L1PA8","L1PA8:ZNF10",4.02257889341
"ZNF136","L1PA8","L1PA8:ZNF136",1.46583529643
"ZNF561","L1PA2","L1PA2:ZNF561",1.86811815878
"ZNF93","L1PA2","L1PA2:ZNF93",1.977553185
"ZNF649","L1PA2","L1PA2:ZNF649",207.813851779
"ZNF382","L1PA2","L1PA2:ZNF382",319.942227513
"ZNF425","L1PA2","L1PA2:ZNF425",98.0806020682
"ZNF84","L1PA2","L1PA2:ZNF84",319.942227513
"ZNF141","L1PA2","L1PA2:ZNF141",126.585637827
