	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
ECE1	6.98753426048504	6.86669956585055	6.8876629178854	6.44725724504706	6.40289456875232	6.35835257976138	6.15385473509348	6.06451618701511	5.93910913937276
USP48	6.99731196677553	6.82180058493049	6.94083951645317	7.29827867061518	7.07076855539503	7.08964435701511	6.9199079081402	6.89871412419513	6.19750397230001
ZBTB40	6.22948540890456	6.29653840452236	5.82178060722057	6.74936988258948	6.83211916152292	6.82303949840499	6.12416860454882	6.49913209661152	6.1633051551945
KDM1A	7.0574329592131	6.74062758132585	7.26751656161041	6.34045848610748	6.235848442999	6.09351528780771	7.13760300619797	6.87217550722573	6.51477752569588
LUZP1	4.67733148614398	4.84183228975255	4.31528475276423	3.77009336159928	2.87386209618988	3.72762790403916	5.39915086368707	5.2651305084263	4.78738675320379
HNRNPR	8.19315096907066	8.26560068334687	8.29205317296473	8.05921482727746	8.04961146985818	8.11233415094319	8.30504957541953	8.20017811652278	8.33874716160438
ID3	2.81417134582905	3.14915597173114	3.14446450150052	1.50512115152399	2.11809890656955	1.18197832734283	2.82898536489399	4.12910971352311	3.08554295218702
RPL11	8.78553857645908	8.75654363655869	8.90902107915752	9.16953976138792	8.92143606043471	9.20237585693763	9.13945904021299	9.06158306606212	9.23374598124011
ELOA	6.75142329752619	6.80592725198041	6.98539183473068	6.88966122371103	6.70601472468005	6.54406354870217	7.40286436648613	7.44532092276029	7.5054231484199
PITHD1	6.20775262768197	6.37991186600221	6.56377740104858	6.04478029037794	6.09274857402479	6.13917400479941	6.64681742116704	6.53955507616865	6.78035263375524
GALE	5.8864560473772	5.6075705335474	6.26890354621417	5.07056109398033	5.41858274971785	5.01241686251347	5.54070500790109	5.47848778669549	6.22263137162078
HMGCL	5.23528103522742	5.35951583757269	5.75472640990817	5.26173127483647	5.59462933325139	5.63929300496803	4.92163465285967	5.33038914770636	5.72720604038783
FUCA1	4.73923879081224	3.88612156589734	4.77699268547373	3.53960952790928	3.08217933231461	3.48516985964861	3.78413112910973	5.3232822612121	4.8096682005798
IFNLR1	4.47387181366856	4.68867550169113	4.17240137800364	4.80359027358736	4.69911422277404	4.82397177310036	3.81418836296591	4.25396120070819	5.22055405658818
GRHL3	4.36932503733416	4.28258695913977	3.98707821135857	3.7107961779155	3.77981860627474	3.48516985964861	3.1915554442787	2.68387197646857	2.50968265857311
NIPAL3	2.47667044702123	2.73784155849501	2.67187597965952	3.09008365224515	2.95554589378359	2.67072551280468	3.78413112910973	3.00135416632474	4.23297331584224
SRRM1	7.65186698913692	7.65412119418725	7.47723243202383	7.89799249830299	7.97730269739758	7.84111107132701	7.73292867645217	7.57214689390974	7.5054231484199
CLIC4	7.08153250518009	7.31845952365237	7.17585575464501	8.45518312393763	8.31825383881329	8.46230010269594	7.64368226229276	7.00024054601403	7.09123855785102
RUNX3	8.92935066601083	8.95070768793554	9.06059416138421	9.1389366943522	9.05406095188869	9.07229164309815	7.92077153883997	8.19823705327553	8.2690998192171
SYF2	5.8328579428448	5.77636463029836	6.21043339218412	6.18210189684109	6.24128745053777	6.22354916783376	5.97914711151487	5.49122689852617	6.0786784108892
RSRP1	6.01522785954583	6.355886414172	5.4205369074581	6.38223208493917	7.0320673334186	6.79288409531627	5.76502230616203	6.32861570551514	6.09237498566944
MTFR1L	6.02099096324504	5.95331201212142	6.10876502964573	6.21092073356709	6.46697215005915	6.15999676892434	6.77078157545071	6.27437266073115	5.88767071258107
STMN1	6.8932797950565	6.90362920395899	7.24795745256981	6.55795210803108	6.47622764317248	6.55757835517666	7.26548446169355	7.37660817267628	6.99243354779554
PAFAH2	3.96129821848515	3.85902790501507	3.87496784503703	4.00213595296944	4.19298611820054	3.52240276584758	4.03445448319397	5.29449936058307	4.63351124542597
PDIK1L	3.79187267872028	3.91271577590906	3.87496784503703	3.09008365224515	3.51827844712128	2.9692490033571	3.95574250717993	4.02782637768593	4.741764136078
ZNF593	2.60499454399677	2.24645317308605	3.12825427431926	2.38381485530186	3.22078457054411	2.9692490033571	2.42372888640773	2.85132872232013	2.27361530033959
CEP85	3.96926892959373	4.03879552428863	4.0486660095814	3.20913632388891	3.85269748619184	3.21646670372812	2.64054027548088	4.31255585461904	4.00093072447208
CD52	4.25660608015299	3.35709723677005	3.90382270770921	2.33228455466177	2.33710868851135	2.7976376252869	6.05032587583685	5.66431917904717	5.85054048199533
DHDDS	4.36328864760349	4.49987249004313	4.79763983631649	4.6750461529663	4.69911422277404	4.7785288023392	5.19726909547309	4.75426130435996	4.84245813569747
HMGN2	7.78765303534687	7.92215457673414	8.08455249007286	7.64829861012734	7.57806794187944	7.65771175830923	8.22899345063879	7.97495410440317	8.28608465230181
RPS6KA1	8.38635425752143	8.30503319868782	8.44180349493213	8.02310795732666	7.95098892073429	7.82257313504522	8.49562603575982	8.67796426841932	8.74934873130599
ARID1A	7.80612784596141	7.8178485948263	7.8352623714722	7.74260098748954	7.46406758889909	7.55139978024753	7.66239182618825	7.60767940416367	7.66516919039828
GPN2	4.75776482440001	4.83489624254217	4.81293356654284	4.82238786904149	4.75341560717775	4.68310923726052	4.92163465285967	4.60987139502479	5.04385704938009
NUDC	7.48746416124433	7.62224813995215	7.82272529461058	7.34777563640427	7.58663949351563	7.50216017020232	6.89199516241979	7.28447110823062	7.38260431839722
WDTC1	6.64721663040678	6.78987732703133	6.71117762976682	7.36069296984753	7.12767516615263	6.9616447366345	6.47871812100539	6.3979060947584	6.57129584898027
TMEM222	4.24352032113333	3.97713250440483	3.95066757116888	4.58984383042942	4.46813233913727	4.80898259888091	3.36402264028346	3.86117650827648	4.43281389518884
WASF2	7.44736717891532	7.58035390963949	7.41261113769712	7.82763086102955	7.58877444772084	7.75770054507628	7.58387286705746	7.63232906480273	7.49514871894695
AHDC1	4.0390903790913	3.91271577590906	3.17634856252031	2.4816621787	1.91528202356986	2.76694082806399	1.46220303422237	2.77002862021828	3.08554295218702
FGR	5.91768443202879	5.90114108312229	6.0148981061815	5.29575867863666	5.82941326193464	5.53839479861548	4.72997535906283	4.34098426294556	5.22055405658818
IFI6	5.78849795193962	5.75814854181537	5.79892052440848	3.84554559002874	4.17035514370097	4.30993105830983	5.5042943677114	5.80361122074266	6.15897273439847
FAM76A	3.87058465473432	3.60553426639088	3.89426840099596	3.78932958046219	3.88084852650599	3.64563453184185	1.60659294355754	2.81125128294479	4.69465154023988
STX12	6.86685607031215	6.75723167172357	6.81736386846096	7.24004924605037	7.19928763531347	7.14141944500506	7.27091323589198	6.9411147444926	6.76902621608245
PPP1R8	6.33503703483876	6.27875848708088	6.44773504878788	6.62104578561394	6.35603368713889	6.53953033196091	6.03125914403416	6.10651900930853	6.19750397230001
THEMIS2	7.27802163573336	6.95890540892913	7.23287523702996	7.63772452676057	7.5244259076914	7.49866131228474	5.92508195447813	5.90229549560207	5.97897889711997
RPA2	5.92179760670626	5.86754945986092	6.30900630624593	6.71959695926934	6.6519073193406	6.55533466103719	6.17717152611604	5.73028244142552	6.18050589594811
XKR8	2.40795769693722	2.58087221215661	2.82052006101465	2.16563468525232	2.87386209618988	1.71963511328563	1.96916302294225	2.81125128294479	2.61465221817466
EYA3	4.40502240591267	4.24121652471991	3.44855128362769	4.64368198205697	4.32178788922759	4.22213545381481	5.10301876967704	5.30896258989503	4.87451934492977
DNAJC8	7.17754024268552	7.135813844137	7.52367343447315	7.72896717000194	7.67570384653919	7.71008579927914	7.88758459634048	7.52955501718527	7.4533032707218
ATP5IF1	5.25823348589904	5.28513364125011	5.3902694677893	3.9518042774193	4.72263694562747	5.33369052552711	4.90776247827811	3.95612491233174	5.19539013303409
SESN2	6.23280004572366	6.37752724555701	6.63147362559888	6.38539589112134	6.37347580854831	6.40893427382152	5.77269623404745	5.86851848361764	5.29351485777729
MED18	3.1164948827769	3.31783780632282	3.66627327343014	3.15083768332424	3.10622480628126	2.9692490033571	4.03445448319397	3.69492716497756	4.00093072447208
RCC1	5.52208090671118	5.54094073988288	5.89306965141234	5.10167162652036	5.30889508634669	4.8966670012222	5.41884666502799	5.41972737816684	4.99608132481068
TRNAU1AP	4.30779353501178	4.28258695913977	4.66907734630684	4.62238720369374	4.5493053427419	4.21077559165026	4.56300367500986	4.59814210244268	3.92131355640871
TAF12	4.10568812782032	3.93882861622819	3.74279776559013	4.18754946168076	3.88084852650599	3.89311793414113	4.20296020755095	3.4816831258553	5.60512944405615
GMEB1	4.33888730411335	3.95170990752492	4.19592410085707	3.98555306877384	4.0011427602237	4.18778394902404	3.55412552366341	4.97891677720498	4.11267908212453
YTHDF2	7.22657884142662	7.135813844137	7.17388283804232	7.17572029699735	7.162493025928	7.31590770914416	7.33710351558645	7.25862559222968	7.44620948855789
EPB41	5.50299014556015	5.0357741723134	5.11391935824689	7.67051446187824	7.17817464816027	7.33695972031123	7.18438141139096	6.86729741283727	6.76332948591293
SRSF4	7.33927176648495	7.18573427031547	7.50653075862032	7.49123843828308	7.70059568281272	7.41079701783871	6.99399487592219	7.40885799291817	7.46563407263252
MECR	2.74156759687221	2.67708752741592	3.75340586515612	3.18028146121672	3.62198979664339	3.66241024459268	3.04716553494352	2.72759335389788	3.38167504619704
LAPTM5	8.73646844221455	8.67344711407655	8.54958218937066	9.66548057233553	9.40758872626733	9.32828010537284	10.2049113537818	10.4889461140569	10.440754637582
SDC3	2.79636006971259	1.42333093517013	2.91803656692891	2.22335018310861	2.52721157189129	2.25014982998441	2.16847183116566	2.72759335389788	2.84785139446769
PUM1	7.27239551980871	7.31347826694407	7.49709363557763	7.97666526545333	7.66663659925687	7.75281336207996	7.32931917094049	7.61933172427385	7.3955516684825
NKAIN1	4.74389264981846	4.63378374319506	4.9529703570383	5.67762931398031	5.62823073661753	5.41017637036048	5.01517542069909	4.74365320479398	5.43639823253788
SNRNP40	5.99389730236276	5.98811555395366	6.23145316196076	5.5593534632077	5.58182426361698	5.34412597819342	6.62154328502351	6.4180604859642	5.98877652418745
ZCCHC17	5.35266380706636	5.16306827858639	5.56904134501001	5.33555968669464	4.90503799207306	4.99265360769204	5.76502230616203	5.46563518462343	5.35540939150324
PEF1	6.74563398381488	6.85646159237711	7.06525812207397	6.58021206810536	6.55040119926318	6.46738054620508	6.20011745778212	6.91535164842751	6.8275218653926
KHDRBS1	8.17646480838981	8.25329755412811	8.50004937322467	8.58331501000364	8.47305276033676	8.53412857064446	7.97333145993895	7.94979350562108	8.20014192337487
TMEM39B	3.85346047694311	3.77455333685153	3.73211108679289	3.09008365224515	3.60521408389256	3.36733336935475	3.4041000796588	3.86117650827648	3.67657996731786
KPNA6	5.25171281924644	5.48000338430702	5.25870122439786	4.96455277016129	4.54050839450475	4.71562205077901	5.39915086368707	5.80870908838234	5.72720604038783
TXLNA	6.25252951614959	5.98811555395366	5.72539148898652	6.07252528086084	6.28933723995589	6.36092422935656	5.80299015636105	6.29268121914409	6.10594275062866
CCDC28B	4.66265988470803	4.68096053656312	5.27719756801525	4.46381417736708	4.74578228227533	4.54519463072082	4.56300367500986	4.51325320485617	5.11715255870384
IQCC	3.48225147928453	3.78898040748681	2.86032106907263	2.33228455466177	2.78727441119379	2.85713863703556	2.25866964013724	3.13723759440651	2.20802695871201
TMEM234	4.1129016180529	4.35224783710865	3.91331415668651	3.18028146121672	4.08822837698741	3.92126897445528	3.65721901662751	3.10444765928884	4.40381402346629
EIF3I	7.45802753560378	7.26140351455202	7.83338874128563	7.12172927886161	7.11291600888022	7.04556513873049	7.82068073347657	7.76806710388499	8.06774230993813
MARCKSL1	8.19144842272657	8.2911640549973	8.96941435583979	7.41897569488227	7.93009204552584	7.51491720304266	6.60444447697897	7.020155364333	7.59313689751986
BSDC1	5.89694079585603	5.80148682052516	5.85417408473748	6.67116271847907	6.81398322136503	6.55308747204564	6.32541119101349	5.91180258134644	6.31509193631575
SYNC	6.86151274923784	6.97949306403846	7.00992995305371	6.64763999562565	6.69812573692455	6.65299792025534	6.8490865709505	6.7791472648292	5.82888611612394
YARS1	7.61233002701386	7.65805626663274	7.8752714105386	8.58881492627962	8.50505681477183	8.51347320828605	8.01112631604594	8.19532055287348	8.23039477174047
S100PBP	5.03719583510152	5.16859585255483	4.92509132446286	5.07056109398033	5.07305794234606	5.01894490551097	5.51348353916606	5.46563518462343	5.73304691897689
RNF19B	7.37720966225753	7.26656752916048	7.32909055228926	6.39484589242615	6.34091360071478	6.25982774388676	7.86263310278845	7.60328540571864	7.34686428237023
AK2	7.61867853028739	7.54784995755756	7.83900234774916	7.51020234685762	7.43588217394509	7.48222016522321	7.530557052525	7.5974058457077	7.87121268512582
PHC2	4.84698614278256	5.02971241952619	5.19786712477486	5.5080268826994	5.60310333729675	5.24180248727089	5.33839683260797	5.24270474536507	5.07178105094253
C1orf212	5.41234946605437	5.32032306971241	5.45993034575818	5.87959976846506	5.71679212315281	5.64352378524605	5.18581907472955	5.77263983367482	5.8013529323678
ZMYM6	5.50847047519252	5.76910577201186	5.10151789184713	5.98346674152537	5.84735746143664	5.86621793094643	6.28841698353129	5.77263983367482	5.52659604150946
ZMYM1	2.47667044702123	2.93234458265799	2.48082768665145	2.74074940001713	2.52721157189129	3.09814673653936	2.25866964013724	2.63878408694003	4.11267908212453
SFPQ	8.89314887305079	8.9491026870292	9.02519379934311	9.35404691407252	9.11976089144046	9.33548949934178	8.9003382706742	8.86454621900257	8.62293339325846
ZMYM4	6.06999642067701	6.21073125085209	5.96784953337707	6.88966122371103	6.4173820047123	6.81368346664673	6.18294231397399	5.98568471005885	6.1719311602101
KIAA0319L	6.12276164117926	6.09937841070608	6.16745216203191	5.50220955610409	5.57322396964812	5.24737274531384	5.70211555460183	6.17917355157392	6.14589685901797
NCDN	4.55025157940234	4.84183228975255	4.8380682622255	4.78454451789682	4.94558478373339	5.29117709824446	2.76886437245642	4.12910971352311	4.54331343645439
PSMB2	7.21069733355523	7.3467727070425	7.54061480390062	7.12740918793397	7.05232148414926	7.00339229771549	7.63318225203668	7.52336650349926	7.96849549313878
AGO4	4.85130559223944	4.60145308957906	4.91094714214259	4.85013285952439	4.60942633517948	4.78620273022462	5.16264275236346	4.8264110901158	3.19115314014762
AGO1	6.59922760077788	6.51622357221978	6.57129145470589	6.79766543963026	6.58717352833235	6.714617038519	6.52033721020712	6.48008634092097	6.28757375792951
AGO3	4.07646798890533	4.54307017944423	3.94141949436687	4.35182474105742	4.35226849568235	4.49924504486033	4.03445448319397	3.95612491233174	4.56966476340135
ADPRS	5.05976779552282	5.10082472164514	5.49827665740767	5.32241431063771	5.78168617293151	5.37498694189818	5.36909362983089	5.18114041628332	5.87715922680247
TRAPPC3	5.85022694169133	5.55367048459797	6.26149083862356	5.71834298696885	5.8580178181251	5.71361132565786	5.98576499027938	6.00801789660575	5.72134141832461
MAP7D1	6.67793957679192	6.45421024805411	6.88042227512914	7.00316608156793	7.15242432575129	6.92561837491833	6.45982822703446	6.46078578496203	6.86789842903722
THRAP3	8.07346694205447	7.95850659896366	7.97721310963321	8.83372369982065	8.70773470534639	8.79550047480671	8.13239337181055	8.28492845331002	8.08839356572242
STK40	4.66756701542844	4.36193039050599	4.54023197384905	5.570515569495	5.3547797148384	5.62224471156627	4.26955795627997	4.59814210244268	4.65827915057491
LSM10	4.49058275387648	4.46435820343019	4.6913158604832	4.49929207272179	4.49570059914607	4.27763056640652	4.52715847606314	4.58631666704589	5.39278700131727
MRPS15	5.92179760670626	6.04932070415134	6.13333956347904	5.70827177649996	5.70896200873039	5.84800184246344	5.82530031808613	6.34274257521792	6.14151176433224
ZC3H12A	6.1667496535566	5.95970269827845	6.11082897140102	6.16379333842816	6.70798024956294	6.3787985558482	4.82160583452839	5.71949588619929	6.15897273439847
SNIP1	4.15544116301742	4.74895351361524	4.73479018698877	4.77492651533522	4.79098791399286	4.91077660063764	4.92163465285967	4.09613239107684	5.92386926131246
GNL2	6.55224287722143	6.76455036866626	6.75933882090986	6.77130316883234	6.71386080814323	6.77371178604142	7.13760300619797	6.74498349077195	6.70805819879103
AIRIM	4.66265988470803	4.66540572236828	4.6464906612396	4.91286861487236	5.14446361056895	4.86077721409891	4.24769852231623	4.43629122304128	4.6459483486642
CDCA8	4.14140022453972	3.98967775772394	4.57652810307204	2.27884529570031	2.37718612788668	2.7976376252869	3.4041000796588	4.47528535465715	4.5028613927171
MANEAL	3.22699442404245	3.77455333685153	3.4744299154533	2.96031577727482	2.87386209618988	2.49456855765086	3.1915554442787	4.31255585461904	4.00093072447208
YRDC	5.6930591350122	5.4710840666185	5.69269445116707	5.65683334970827	5.89644538155701	5.55196256357469	5.66135874698843	5.31614019196808	5.7388642455722
C1H1orf122	3.81859001709606	3.52163300878194	3.19203018475257	3.49343934647635	3.76479039704241	3.1225997802639	4.52715847606314	3.7167865989413	3.87979428697044
SF3A3	7.10433157385024	7.32960486266031	7.3528283005488	6.83748260274507	6.83931017973011	6.94802627524352	7.29775484811062	7.5570794458208	7.69390306030564
FHL3	3.56873100001	3.05679195358248	3.65500216109512	3.3711038035523	3.4634859742809	3.09814673653936	4.03445448319397	3.8213755002185	3.15680163535684
UTP11	5.07462192973995	5.22804113597217	5.52018351061892	5.16194963844447	4.77607620458893	5.04476564021134	5.62790344980295	5.31614019196808	5.55983933354527
HSPA5	10.4940831314661	10.5217004985507	10.7510506465399	9.52444284584083	9.35242557500538	9.55097754863409	10.6893756074087	10.6338557738808	10.6054279841588
RRAGC	6.20269053462571	6.42217446613755	6.31796717381755	7.32653512189665	7.33138243827356	7.46439421717171	6.51119172765807	6.57887624291695	6.35730145084445
	3.8008335462919	4.34249986055709	4.14042898826536	4.65421264954914	4.38211842342891	4.66657386953422	4.03445448319397	3.97438711872447	4.55654926361109
NDUFS5	6.51461106397015	6.32651756201523	6.4784318460108	6.13024077871713	6.29719222328546	6.29521637771248	7.16118179523518	7.02891891468694	6.99486642365182
PABPC4	8.02218871760266	8.02705237260212	8.11469092170634	8.77583093185688	8.71898670742929	8.72288752696374	8.64629536759128	8.64414129710953	8.59353825933658
PPIE	5.72165188012536	5.84010140167343	5.83182552188803	5.28901710075761	5.56457209939521	5.34412597819342	5.8617339472337	5.56538600917629	5.72134141832461
BMP8B	3.52613912328553	3.65362855459193	3.40884157382572	1.40890583626469	1.7419504206843	1.65404677165805	4.63212803566468	4.92359900881029	4.75330575796069
TRIT1	5.31250053768931	5.01751196592067	5.14647803293817	5.29575867863666	5.23992961981082	5.17906673192293	5.18581907472955	5.60694799981802	5.36296278593487
MFSD2A	5.132554733673	5.26463318915107	5.06791648848099	4.85013285952439	4.69118730700241	4.43235316120516	4.33321659350229	5.15735919032728	5.08097022239719
CAP1	9.55976834490093	9.39899521630728	9.59498461226229	9.87468332084342	9.54477611518618	9.58244464043003	9.60040745809378	9.50797397336332	9.46585331053901
PPT1	6.71869977137913	6.8182882398216	6.76196787865954	7.1702277965528	7.12473538919881	7.098917201199	7.27361998160321	7.09925623576371	7.02374535370424
RLF	5.18483201254006	4.86244256942783	4.90144005639822	5.4305080907499	5.26684635283348	5.46857334911791	6.03125914403416	5.53494827595549	5.63663058727015
ZMPSTE24	6.59279273265709	6.49657991720077	6.52095977915574	6.79052337038624	6.22216053158393	6.56205530226315	7.14057151555989	6.94574991326978	6.97035104971726
SMAP2	6.42906180904195	6.39413740483527	6.34276548918634	6.8071335296645	6.24940770672715	6.56874478120765	6.40162759397928	6.30716259584882	6.43460717701189
ZFP69	2.79636006971259	3.10371300096997	3.04435301671031	2.57329265416557	2.63030506485539	2.82769485914308	3.36402264028346	2.33392950541161	3.0105808945058
EXO5	3.1164948827769	3.45081167159224	3.26797903798587	2.38381485530186	3.17604625577883	2.99596634173288	2.49967773964103	1.30536035321484	1.73595851439679
NFYC	5.98802472285281	5.96288745683641	5.95641765865677	5.91067440145944	6.13426784346306	5.91952553612723	5.34870184099971	5.45916568929387	5.65520631652529
CTPS1	6.81251084876385	7.02438741201159	7.08323915812882	6.07644565023219	6.34597125722114	6.3787985558482	6.78602816428233	7.15835794082815	6.85724135349793
SCMH1	4.70145738349806	4.61770898033698	4.74013350806308	4.94752962231897	4.66714183303576	4.4804474494062	4.90776247827811	4.98793365056241	5.05322523191429
HIVEP3	4.55025157940234	4.94850035104903	3.97806133800113	5.31579643187321	4.7303933892619	4.80898259888091	4.15679002611802	4.29812878398376	3.04854874470482
FOXJ3	6.46755496807783	6.38229255142839	6.55773785254902	6.96772236874317	6.80115103347924	6.82303949840499	6.76309742923753	6.59666921304381	6.11938410600242
PPIH	5.16067148309373	5.24383722487904	5.58990713287324	4.88631519583104	4.5493053427419	4.93168559040062	4.98906258037996	4.96071218182739	4.77611564086877
P3H1	4.56084021439053	4.33268557073013	4.37832514730266	4.17297666059349	3.82398618955031	3.89311793414113	4.72997535906283	4.44940672283154	3.72427670934916
C1orf50	3.56873100001	4.05081805253785	3.63219227818703	3.62774043818795	3.57106586148072	3.82023905422403	3.75343433188681	4.0623835997223	4.58266210393022
ZNF691	3.07277350534759	2.70778432463883	3.28270054369264	2.43356789049896	2.52721157189129	2.67072551280468	1.96916302294225	3.93762856871435	2.84785139446769
SLC2A1	4.00847501185321	4.22007775766176	4.37145515793561	4.60077339058768	4.18171500586552	4.30993105830983	4.13313875805338	4.75426130435996	4.95668788651059
EBNA1BP2	5.74968894142765	5.9436725884595	6.04327275081118	5.3679084643925	5.2180287052536	5.35448648979914	6.11212097678429	6.06451618701511	6.48739459137133
CDC20	4.2236664063247	4.22007775766176	4.80785364917849	1.97718959583921	1.85978691097816	2.41760657583597	3.84363214085839	3.99242104155473	3.46826273119313
ELOVL1	6.52275806938068	6.57151415745838	6.76196787865954	6.12267748464066	6.235848442999	6.21788598081345	6.40656833524955	6.53648551109389	6.40564369402337
MED8	5.49196663411774	5.45307827856418	5.6450671830374	5.44270854435543	5.5338753021723	5.56985668495509	5.93878937389873	5.91180258134644	5.7388642455722
SZT2	6.50641779041528	6.44285038588956	5.88344362710437	6.07644565023219	6.11661997764364	6.13015713144198	6.15385473509348	6.48008634092097	6.4019820295174
PTPRF	4.25660608015299	3.91271577590906	4.27903422649487	3.7107961779155	3.24264400450785	3.52240276584758	1.46220303422237	2.15335725976979	2.33635105568755
KDM4A	5.31250053768931	5.59940816359404	5.61920143966727	5.50220955610409	5.66916100067241	5.76887863230548	5.51348353916606	5.83892370142935	5.77328405008561
ST3GAL3	4.03149722976907	3.73038575357596	3.79507504445719	2.779743531633	3.17604625577883	3.23900927237921	2.34355853772375	3.00135416632474	3.22470569985864
IPO13	5.91355949700744	5.7172446538879	5.56000564715937	5.88854674312962	6.06234291666044	5.70148776657537	6.09385877039157	6.12707056824951	6.28359938891221
ATP6V0B	6.51597209712853	6.62275161057003	6.83619827487245	7.15547807021615	7.23380351701398	7.0439656983883	6.56521470232521	6.37403116387993	6.45241845312836
B4GALT2	5.27118706374959	5.31035622495337	5.77308823101782	4.86833745490198	4.87735954042611	5.19067802229322	3.78413112910973	4.86607530768932	4.69465154023988
ERI3	5.30307112476938	5.77636463029836	5.75208411055987	5.26860126420351	5.34975289776357	5.21930386303165	5.32801768682797	5.93529976265438	5.98877652418745
RNF220	6.05883431438971	5.87433064762617	6.22575080259658	6.47722083591823	6.53054728445454	6.43113001993572	5.25319451007108	5.79849527552034	5.9541897126554
KIF2C	4.71099589785366	5.02362508964728	5.22860479965173	2.22335018310861	3.28539365196719	2.99596634173288	3.1915554442787	3.58036740071471	3.67657996731786
RPS8	9.59994973062072	9.4931421444239	10.0208785539857	10.3080022743914	10.3375055020686	10.239096642253	10.159536448118	10.2357428860768	10.480141316217
PLK3	4.00847501185321	3.4688455944225	4.16447446223201	3.39641489208149	4.28011870992652	3.75916347747227	3.65721901662751	4.42305539588459	4.38909251775953
EIF2B3	4.51801124240213	4.51730708337915	5.06791648848099	3.31910916591404	3.40653008946882	3.66241024459268	4.52715847606314	4.80616240627199	3.22470569985864
HECTD3	6.5654484160207	6.51188137167808	6.59360161643098	6.75182344617556	6.91443112703037	6.80615470831676	6.59581847196337	6.78174204078207	6.77186616786742
UROD	5.73573851807001	5.38822713421422	5.97693025598248	5.41820358084678	5.35978907765215	5.06383237201402	6.15385473509348	6.11477479745073	6.21430410439817
TOE1	4.34502644121076	4.14355326550176	4.81293356654284	4.29911769072658	4.62615342158492	4.35190332878514	4.63212803566468	4.76479197185213	3.87979428697044
TESK2	4.09115203466244	3.68482317619552	3.75340586515612	4.17297666059349	4.02656535710361	4.02868191687626	4.50889626967041	4.50070795153706	4.1826416402921
PRDX1	9.00835413756711	8.85539094665755	9.40179966513447	9.11101879877961	9.02833613882855	8.96945966190181	9.61861881236454	9.54242687402665	9.72885117903528
AKR1A1	7.49921030644436	7.65017535913706	7.90292967453871	6.9443152985811	7.29914930480767	7.1942874688617	7.79829846103632	7.39027501298277	7.75402405274321
NASP	7.0639610022106	7.08410395703144	7.26473858570544	6.08425457344295	6.14010281619315	6.35577633793235	7.29242632851343	6.82263604642442	6.6536674416691
GPBP1L1	7.1740960272845	7.42852360439046	7.25637241833789	7.40501402100769	7.35666026479951	7.45479621060509	7.530557052525	7.58557434902546	7.42110291266215
TMEM69	5.72165188012536	5.71346796314241	5.73345125878047	5.80595341095584	5.70503095714048	5.69334842176535	5.733911773622	5.64734610044345	6.38724172207158
MAST2	4.56084021439053	4.49107554180597	4.5092716646656	3.6062072766383	3.71874302952298	3.48516985964861	4.87961143796396	4.79593048366104	4.62096599210686
PIK3R3	6.27681788510792	6.00983395396707	6.25777015302583	4.695583083969	4.36228725150734	4.8966670012222	6.17717152611604	6.51792969206564	6.37981470417151
POMGNT1	6.05696553816871	6.19997485402838	6.33395779979796	5.41820358084678	5.65292797381606	5.5292782119385	5.93195194384518	5.68109489179799	6.40564369402337
RAD54L	3.70861717507093	3.37633345563296	4.04002709130752	3.15083768332424	3.17604625577883	2.37752913646064	3.14501285834167	4.23893299147586	4.75330575796069
LRRC41	6.60435490974072	6.75171818078046	6.87436052234194	6.63971307985402	6.54820865318633	6.52355095137646	6.57841017578683	6.43134200706955	6.65981311673845
UQCRH	6.60691174699106	6.29906059929219	7.00438964270846	6.66596849129883	6.86772109252038	6.70857221805177	7.45863935589929	7.0613161227658	7.08896301315072
NSUN4	4.88118495988807	5.04782180007793	4.8380682622255	4.36470603235415	4.58396635018852	4.44210113775672	5.61941698391513	4.63304771739088	4.69465154023988
MOB3C	4.64286272958721	5.02362508964728	5.04219167542085	4.93894212648225	5.35978907765215	5.16147267190819	5.16264275236346	4.92359900881029	5.40747104707438
EFCAB14	6.67550567483821	6.85646159237711	6.62859543004897	6.83979091530293	6.49456237814747	6.98850196442158	7.32671502756033	6.98905680752135	7.25242107807047
STIL	4.27601482633912	4.43713673469516	3.46154862415657	2.81771138183202	3.48198231789829	3.21646670372812	4.15679002611802	4.85626101786236	3.87979428697044
CMPK1	8.87602704023582	9.12074408149781	9.04664589950913	8.93327867480163	8.83459511898371	9.13973569257793	9.38513947119071	9.47628687850222	9.54393658600302
FAF1	6.05883431438971	5.93721033782981	6.1211046205459	6.04478029037794	5.62823073661753	5.81462180491778	5.51348353916606	5.70862807555414	6.08325839899246
CDKN2C	4.76235939847726	4.93559024216164	5.20947063269501	4.24441179863644	4.46813233913727	4.37244025978784	1.96916302294225	2.68387197646857	2.84785139446769
EPS15	8.51444084450904	8.405593253809	8.3917555786243	9.04302838361635	8.75317767610755	8.82187330721637	8.96540110414605	9.09274057551117	8.60552748379957
OSBPL9	7.71069877190453	7.52217283855096	7.49393415982074	8.02107527641147	7.61938141581915	7.95867666349763	8.15311997824495	8.32461747189592	8.19380271856157
NRDC	8.13587815150041	8.20098667993137	8.09345158058813	8.06810209382666	7.75958808180036	7.99803294435082	8.811862560365	8.40507635237575	8.28310182207131
